,id,text,created_at,did_report_as_spam,owner.id,owner.is_verified,owner.profile_pic_url,owner.username,likes,comments
34,17945128495375919,Feliz Aniversario.🥳🥳🥳,1602763063,False,1530598719,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/13130064_978288782284803_812673406_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=5dc8br9bHDEAX_nHwRa&oh=2c4bb0a53be7cc6449c38dd82176e4dd&oe=5FB39319,fundacionmartins,0,0
35,17848488485363377,Felicidades por estar de aniversario,1602763279,False,187793934,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/79367479_1406117986212991_8080623828008435712_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=nv-HUlH_cj4AX-O0JG4&oh=f40d41559c38f45a7de325d5412aa00a&oe=5FB39638,carlosenriquetovarg,0,0
36,17856300881237560,"De esos 67, por 31 aprendí,  aporte y crecí",1602765596,False,486076971,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/925492_317522331731057_1899188277_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=JpAwdMco_KoAX9OM9Ij&oh=7a771dd6dff8283ff348464baf467311&oe=5FB45A14,jennyramirez1507,4,0
37,18075093022230005,Felicitaciones por su aniversario,1602766665,False,2091790071,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/11267388_488592301315778_1516529276_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=eJy01qV96yQAX9i88qn&oh=f0be8ad071d6bf92cca1060520e55bda&oe=5FB3E9C6,yelfrank2000,0,0
38,17864403161093362,Felicitaciones !,1602766726,False,5648273384,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/104529917_2571702483090216_4282148501868223393_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=g48KjDDGG-QAX-OadBx&oh=830f0552edfba224971a12c78d3b26af&oe=5FB42624,hectorgil04,0,0
39,17844310754410331,Felicidades 👏🎊🎉,1602767341,False,396688309,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/88181664_294640501510770_7741970063355281408_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=9xwm2tcOLlkAX8RizNR&oh=22ddb13348a7f33346e6ae2b7765ef6f&oe=5FB2C175,brenda_castelo,0,0
40,17965554427332071,👏👏👏,1602770658,False,556935339,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/16110908_115823475593640_6505496661563801600_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=PQvkrxiu26kAX-zJ156&oh=c2d54b63d70b208194fddf84d49349ab&oe=5FB26E80,rodolfo_marquezari,0,0
42,18165712303019817,👏👏👏👏👏,1602771087,False,860915647,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/59574878_334382140609406_4718419649404862464_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=AF0CaRz_1GwAX8PtuqE&oh=7b612855bcfa4d45a52f8a241f9bda13&oe=5FB317F9,ccbauper,0,0
43,17845074746395559,Felicitaciones 👏,1602772050,False,513531161,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/11248742_374108086129801_1346390023_a.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=21Sm4MV26N0AX-sinc3&oh=5d5a36c23c51060b5dcb0a0da3e4a8b7&oe=5FB3EE05,evangelina.di.marzo.canton,0,0
44,17891188555718172,Felicidades adelante siempre,1602772615,False,2244290481,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/83893815_258085578511300_2462449538439315456_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=DO0Lm7s1fcsAX_9lvVM&oh=0d302ba91e7f1f7cdd04c70bbde4ea25&oe=5FB26E02,12chucho23,0,0
45,18086559241201905,👏👏👏👏👏👏👏👏👏,1602772619,False,2244290481,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/83893815_258085578511300_2462449538439315456_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=DO0Lm7s1fcsAX_9lvVM&oh=0d302ba91e7f1f7cdd04c70bbde4ea25&oe=5FB26E02,12chucho23,0,0
46,17881915711814847,Felicitaciones 👍,1602773903,False,4028331595,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/97529261_258407221969632_7088344799035523072_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=RFYhhU-EgJIAX-ALDWH&oh=e498850be86e090665aee490673aa528&oe=5FB4D58A,gabriscav,0,0
47,17969313022327109,Felicidades que sean muchos más 👏🎉🎊,1602774200,False,7197139588,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/103936083_2853939778175346_6438069057840540517_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=WkgnwXwXyBEAX-Fs9Nl&oh=a86c01560c13ee35276b59f1d57b9fdb&oe=5FB44EA9,marielyselisa1707,0,0
48,17878871911882349,Feliz aniversario👏👏👏,1602776225,False,8978766956,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/44191800_116649932586144_2957383642436861952_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=DfolIiIawxsAX84RENi&oh=b60a8b34b4fb22009975ca97067985b8&oe=5FB5D0CD,yneselena1,0,0
49,17866503380081674,"Felicidades y que sigan muchos más, nuestro punto de apoyo",1602776836,False,21488467227,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/71524199_740672756376888_3231333213674668032_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=BoqdggBe9qMAX_aSt4F&oh=fb72e6050ed2750c76dea0a852a359ea&oe=5FB5FDD9,floresyaceira,0,0
50,17886609847745598,Felicidades 🎉👏🏻,1602786525,False,824713149,False,https://instagram.fmex16-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118158378_672494840014468_7922653752805790581_n.jpg?_nc_ht=instagram.fmex16-1.fna.fbcdn.net&_nc_ohc=OcjqMW40vn8AX-3z5Jl&oh=5f320a7749fcb692e0513dc734d27bd2&oe=5FB57984,normabolivar,0,0
